IX,IY,IZ,CU,AU,density,economic value process,economic value waste
1,41,12,0,0,2.26667,-299880,-55080
1,41,13,0,0,2.26667,-299880,-55080
1,41,14,0,0,2.26667,-299880,-55080
1,41,15,0,0,0.879087,-116303,-21361.8
1,42,1,0,0,2.26667,-299880,-55080
1,42,2,0,0,2.26667,-299880,-55080
1,42,3,0,0,2.26667,-299880,-55080
1,42,4,0,0,2.26667,-299880,-55080
1,42,5,0,0,2.26667,-299880,-55080
1,42,6,0,0,2.26667,-299880,-55080
1,42,7,0,0,2.26667,-299880,-55080
1,42,8,0,0,2.26667,-299880,-55080
1,42,9,0,0,2.26667,-299880,-55080
1,42,10,0,0,2.26667,-299880,-55080
1,42,11,0,0,2.26667,-299880,-55080
1,42,12,0,0,2.26667,-299880,-55080
1,42,13,0,0,2.26667,-299880,-55080
1,42,14,0,0,2.26667,-299880,-55080
1,42,15,0,0,0.687148,-90909.7,-16697.7
1,43,1,0,0,2.26667,-299880,-55080
1,43,2,0,0,2.26667,-299880,-55080
1,43,3,0,0,2.26667,-299880,-55080
1,43,4,0,0,2.26667,-299880,-55080
1,43,5,0,0,2.26667,-299880,-55080
1,43,6,0,0,2.26667,-299880,-55080
1,43,7,0,0,2.26667,-299880,-55080
1,43,8,0,0,2.26667,-299880,-55080
1,43,9,0,0,2.26667,-299880,-55080
1,43,10,0,0,2.26667,-299880,-55080
1,43,11,0,0,2.26667,-299880,-55080
1,43,12,0,0,2.26667,-299880,-55080
1,43,13,0,0,2.26667,-299880,-55080
1,43,14,0,0,2.26667,-299880,-55080
1,43,15,0,0,0.510765,-67574.3,-12411.6
1,44,1,0,0,2.26667,-299880,-55080
1,44,2,0,0,2.26667,-299880,-55080
1,44,3,0,0,2.26667,-299880,-55080
1,44,4,0,0,2.26667,-299880,-55080
1,44,5,0,0,2.26667,-299880,-55080
1,44,6,0,0,2.26667,-299880,-55080
1,44,7,0,0,2.26667,-299880,-55080
1,44,8,0,0,2.26667,-299880,-55080
1,44,9,0,0,2.26667,-299880,-55080
1,44,10,0,0,2.26667,-299880,-55080
1,44,11,0,0,2.26667,-299880,-55080
1,44,12,0,0,2.26667,-299880,-55080
1,44,13,0,0,2.26667,-299880,-55080
1,44,14,0,0,2.26667,-299880,-55080
1,44,15,0,0,0.36803,-48690.4,-8943.13
1,45,1,0,0,2.26667,-299880,-55080
1,45,2,0,0,2.26667,-299880,-55080
1,45,3,0,0,2.26667,-299880,-55080
1,45,4,0,0,2.26667,-299880,-55080
1,45,5,0,0,2.26667,-299880,-55080
1,45,6,0,0,2.26667,-299880,-55080
1,45,7,0,0,2.26667,-299880,-55080
1,45,8,0,0,2.26667,-299880,-55080
1,45,9,0,0,2.26667,-299880,-55080
1,45,10,0,0,2.26667,-299880,-55080
1,45,11,0,0,2.26667,-299880,-55080
1,45,12,0,0,2.26667,-299880,-55080
1,45,13,0,0,2.26667,-299880,-55080
1,45,14,0,0,2.26667,-299880,-55080
1,45,15,0,0,0.372938,-49339.7,-9062.4
1,46,1,0,0,2.26667,-299880,-55080
1,46,2,0,0,2.26667,-299880,-55080
1,46,3,0,0,2.26667,-299880,-55080
1,46,4,0,0,2.26667,-299880,-55080
1,46,5,0,0,2.26667,-299880,-55080
1,46,6,0,0,2.26667,-299880,-55080
1,46,7,0,0,2.26667,-299880,-55080
1,46,8,0,0,2.26667,-299880,-55080
1,46,9,0,0,2.26667,-299880,-55080
1,46,10,0,0,2.26667,-299880,-55080
1,46,11,0,0,2.26667,-299880,-55080
1,46,12,0,0,2.26667,-299880,-55080
1,46,13,0,0,2.26667,-299880,-55080
1,46,14,0,0,2.26667,-299880,-55080
1,46,15,0,0,0.40493,-53572.3,-9839.81
1,47,1,0,0,2.26667,-299880,-55080
1,47,2,0,0,2.26667,-299880,-55080
1,47,3,0,0,2.26667,-299880,-55080
1,47,4,0,0,2.26667,-299880,-55080
1,47,5,0,0,2.26667,-299880,-55080
1,47,6,0,0,2.26667,-299880,-55080
1,47,7,0,0,2.26667,-299880,-55080
1,47,8,0,0,2.26667,-299880,-55080
1,47,9,0,0,2.26667,-299880,-55080
1,47,10,0,0,2.26667,-299880,-55080
1,47,11,0,0,2.26667,-299880,-55080
1,47,12,0,0,2.26667,-299880,-55080
1,47,13,0,0,2.26667,-299880,-55080
1,47,14,0,0,2.26667,-299880,-55080
1,47,15,0,0,0.439177,-58103.2,-10672
1,48,1,0,0,2.26667,-299880,-55080
1,48,2,0,0,2.26667,-299880,-55080
1,48,3,0,0,2.26667,-299880,-55080
1,48,4,0,0,2.26667,-299880,-55080
1,48,5,0,0,2.26667,-299880,-55080
1,48,6,0,0,2.26667,-299880,-55080
1,48,7,0,0,2.26667,-299880,-55080
1,48,8,0,0,2.26667,-299880,-55080
1,48,9,0,0,2.26667,-299880,-55080
1,48,10,0,0,2.26667,-299880,-55080
1,48,11,0,0,2.26667,-299880,-55080
1,48,12,0,0,2.26667,-299880,-55080
1,48,13,0,0,2.26667,-299880,-55080
1,48,14,0,0,2.26667,-299880,-55080
1,48,15,0,0,0.476563,-63049.3,-11580.5
1,49,1,0,0,2.26667,-299880,-55080
1,49,2,0,0,2.26667,-299880,-55080
1,49,3,0,0,2.26667,-299880,-55080
1,49,4,0,0,2.26667,-299880,-55080
1,49,5,0,0,2.26667,-299880,-55080
1,49,6,0,0,2.26667,-299880,-55080
1,49,7,0,0,2.26667,-299880,-55080
1,49,8,0,0,2.26667,-299880,-55080
1,49,9,0,0,2.26667,-299880,-55080
1,49,10,0,0,2.26667,-299880,-55080
1,49,11,0,0,2.26667,-299880,-55080
1,49,12,0,0,2.26667,-299880,-55080
1,49,13,0,0,2.26667,-299880,-55080
1,49,14,0,0,2.26667,-299880,-55080
1,49,15,0,0,0.474922,-62832.2,-11540.6
1,50,1,0,0,2.26667,-299880,-55080
1,50,2,0,0,2.26667,-299880,-55080
1,50,3,0,0,2.26667,-299880,-55080
1,50,4,0,0,2.26667,-299880,-55080
1,50,5,0,0,2.26667,-299880,-55080
1,50,6,0,0,2.26667,-299880,-55080
1,50,7,0,0,2.26667,-299880,-55080
1,50,8,0,0,2.26667,-299880,-55080
1,50,9,0,0,2.26667,-299880,-55080
1,50,10,0,0,2.26667,-299880,-55080
1,50,11,0,0,2.26667,-299880,-55080
1,50,12,0,0,2.26667,-299880,-55080
1,50,13,0,0,2.26667,-299880,-55080
1,50,14,0,0,2.26667,-299880,-55080
1,50,15,0,0,0.414676,-54861.7,-10076.6
1,51,1,0,0,2.26667,-299880,-55080
1,51,2,0,0,2.26667,-299880,-55080
1,51,3,0,0,2.26667,-299880,-55080
1,51,4,0,0,2.26667,-299880,-55080
1,51,5,0,0,2.26667,-299880,-55080
1,51,6,0,0,2.26667,-299880,-55080
1,51,7,0,0,2.26667,-299880,-55080
1,51,8,0,0,2.26667,-299880,-55080
1,51,9,0,0,2.26667,-299880,-55080
1,51,10,0,0,2.26667,-299880,-55080
1,51,11,0,0,2.26667,-299880,-55080
1,51,12,0,0,2.26667,-299880,-55080
1,51,13,0,0,2.26667,-299880,-55080
1,51,14,0,0,2.26667,-299880,-55080
1,51,15,0,0,0.342433,-45303.8,-8321.11
1,52,1,0,0,2.26667,-299880,-55080
1,52,2,0,0,2.26667,-299880,-55080
1,52,3,0,0,2.26667,-299880,-55080
1,52,4,0,0,2.26667,-299880,-55080
1,52,5,0,0,2.26667,-299880,-55080
1,52,6,0,0,2.26667,-299880,-55080
1,52,7,0,0,2.26667,-299880,-55080
1,52,8,0,0,2.26667,-299880,-55080
1,52,9,0,0,2.26667,-299880,-55080
1,52,10,0,0,2.26667,-299880,-55080
1,52,11,0,0,2.26667,-299880,-55080
1,52,12,0,0,2.26667,-299880,-55080
1,52,13,0,0,2.26667,-299880,-55080
1,52,14,0,0,2.26667,-299880,-55080
1,52,15,0,0,0.281329,-37219.8,-6836.29
1,53,1,0,0,2.26667,-299880,-55080
1,53,2,0,0,2.26667,-299880,-55080
1,53,3,0,0,2.26667,-299880,-55080
1,53,4,0,0,2.26667,-299880,-55080
1,53,5,0,0,2.26667,-299880,-55080
1,53,6,0,0,2.26667,-299880,-55080
1,53,7,0,0,2.26667,-299880,-55080
1,53,8,0,0,2.26667,-299880,-55080
1,53,9,0,0,2.26667,-299880,-55080
1,53,10,0,0,2.26667,-299880,-55080
1,53,11,0,0,2.26667,-299880,-55080
1,53,12,0,0,2.26667,-299880,-55080
1,53,13,0,0,2.26667,-299880,-55080
1,53,14,0,0,2.26667,-299880,-55080
1,53,15,0,0,0.319889,-42321.3,-7773.31
1,54,1,0,0,2.26667,-299880,-55080
1,54,2,0,0,2.26667,-299880,-55080
1,54,3,0,0,2.26667,-299880,-55080
1,54,4,0,0,2.26667,-299880,-55080
1,54,5,0,0,2.26667,-299880,-55080
1,54,6,0,0,2.26667,-299880,-55080
1,54,7,0,0,2.26667,-299880,-55080
1,54,8,0,0,2.26667,-299880,-55080
1,54,9,0,0,2.26667,-299880,-55080
1,54,10,0,0,2.26667,-299880,-55080
1,54,11,0,0,2.26667,-299880,-55080
1,54,12,0,0,2.26667,-299880,-55080
1,54,13,0,0,2.26667,-299880,-55080
1,54,14,0,0,2.26667,-299880,-55080
1,54,15,0,0,0.429268,-56792.2,-10431.2
1,55,1,0,0,2.26667,-299880,-55080
1,55,2,0,0,2.26667,-299880,-55080
1,55,3,0,0,2.26667,-299880,-55080
1,55,4,0,0,2.26667,-299880,-55080
1,55,5,0,0,2.26667,-299880,-55080
1,55,6,0,0,2.26667,-299880,-55080
1,55,7,0,0,2.26667,-299880,-55080
1,55,8,0,0,2.26667,-299880,-55080
1,55,9,0,0,2.26667,-299880,-55080
1,55,10,0,0,2.26667,-299880,-55080
1,55,11,0,0,2.26667,-299880,-55080
1,55,12,0,0,2.26667,-299880,-55080
1,55,13,0,0,2.26667,-299880,-55080
1,55,14,0,0,2.26667,-299880,-55080
1,55,15,0,0,0.403282,-53354.2,-9799.75
1,56,1,0,0,2.26667,-299880,-55080
1,56,2,0,0,2.26667,-299880,-55080
1,56,3,0,0,2.26667,-299880,-55080
1,56,4,0,0,2.26667,-299880,-55080
1,56,5,0,0,2.26667,-299880,-55080
1,56,6,0,0,2.26667,-299880,-55080
1,56,7,0,0,2.26667,-299880,-55080
1,56,8,0,0,2.26667,-299880,-55080
1,56,9,0,0,2.26667,-299880,-55080
1,56,10,0,0,2.26667,-299880,-55080
1,56,11,0,0,2.26667,-299880,-55080
1,56,12,0,0,2.26667,-299880,-55080
1,56,13,0,0,2.26667,-299880,-55080
1,56,14,0,0,2.26667,-299880,-55080
1,56,15,0,0,0.312233,-41308.5,-7587.27
1,57,1,0,0,2.26667,-299880,-55080
1,57,2,0,0,2.26667,-299880,-55080
1,57,3,0,0,2.26667,-299880,-55080
1,57,4,0,0,2.26667,-299880,-55080
1,57,5,0,0,2.26667,-299880,-55080
1,57,6,0,0,2.26667,-299880,-55080
1,57,7,0,0,2.26667,-299880,-55080
1,57,8,0,0,2.26667,-299880,-55080
1,57,9,0,0,2.26667,-299880,-55080
1,57,10,0,0,2.26667,-299880,-55080
1,57,11,0,0,2.26667,-299880,-55080
1,57,12,0,0,2.26667,-299880,-55080
1,57,13,0,0,2.26667,-299880,-55080
1,57,14,0,0,2.26667,-299880,-55080
1,57,15,0,0,0.142835,-18897.1,-3470.9
1,58,1,0,0,2.26667,-299880,-55080
1,58,2,0,0,2.26667,-299880,-55080
1,58,3,0,0,2.26667,-299880,-55080
1,58,4,0,0,2.26667,-299880,-55080
1,58,5,0,0,2.26667,-299880,-55080
1,58,6,0,0,2.26667,-299880,-55080
1,58,7,0,0,2.26667,-299880,-55080
1,58,8,0,0,2.26667,-299880,-55080
1,58,9,0,0,2.26667,-299880,-55080
1,58,10,0,0,2.26667,-299880,-55080
1,58,11,0,0,2.26667,-299880,-55080
1,58,12,0,0,2.26667,-299880,-55080
1,58,13,0,0,2.26667,-299880,-55080
1,58,14,0,0,2.26667,-299880,-55080
1,58,15,0,0,0.138505,-18324.2,-3365.67
1,59,1,0,0,2.26667,-299880,-55080
1,59,2,0,0,2.26667,-299880,-55080
1,59,3,0,0,2.26667,-299880,-55080
1,59,4,0,0,2.26667,-299880,-55080
1,59,5,0,0,2.26667,-299880,-55080
1,59,6,0,0,2.26667,-299880,-55080
1,59,7,0,0,2.26667,-299880,-55080
1,59,8,0,0,2.26667,-299880,-55080
1,59,9,0,0,2.26667,-299880,-55080
1,59,10,0,0,2.26667,-299880,-55080
1,59,11,0,0,2.26667,-299880,-55080
1,59,12,0,0,2.26667,-299880,-55080
1,59,13,0,0,2.26667,-299880,-55080
1,59,14,0,0,2.26667,-299880,-55080
1,59,15,0,0,0.176461,-23345.8,-4288.01
1,60,1,0,0,2.26667,-299880,-55080
1,60,2,0,0,2.26667,-299880,-55080
1,60,3,0,0,2.26667,-299880,-55080
1,60,4,0,0,2.26667,-299880,-55080
1,60,5,0,0,2.26667,-299880,-55080
1,60,6,0,0,2.26667,-299880,-55080
1,60,7,0,0,2.26667,-299880,-55080
1,60,8,0,0,2.26667,-299880,-55080
1,60,9,0,0,2.26667,-299880,-55080
1,60,10,0,0,2.26667,-299880,-55080
1,60,11,0,0,2.26667,-299880,-55080
1,60,12,0,0,2.26667,-299880,-55080
1,60,13,0,0,2.26667,-299880,-55080
1,60,14,0,0,2.26667,-299880,-55080
1,60,15,0,0,0.170362,-22538.9,-4139.81
2,1,1,0,0,2.26667,-299880,-55080
2,1,2,0,0,2.26667,-299880,-55080
2,1,3,0,0,2.26667,-299880,-55080
2,1,4,0,0,2.26667,-299880,-55080
2,1,5,0,0,2.26667,-299880,-55080
2,1,6,0,0,2.26667,-299880,-55080
2,1,7,0,0,2.26667,-299880,-55080
2,1,8,0,0,2.26667,-299880,-55080
2,1,9,0,0,2.26667,-299880,-55080
2,1,10,0,0,2.26667,-299880,-55080
2,1,11,0,0,2.26667,-299880,-55080
2,1,12,0,0,2.26667,-299880,-55080
2,1,13,0,0,2.26667,-299880,-55080
2,1,14,0,0,1.95597,-258775,-47530.1
2,2,1,0,0,2.26667,-299880,-55080
2,2,2,0,0,2.26667,-299880,-55080
2,2,3,0,0,2.26667,-299880,-55080
2,2,4,0,0,2.26667,-299880,-55080
2,2,5,0,0,2.26667,-299880,-55080
2,2,6,0,0,2.26667,-299880,-55080
2,2,7,0,0,2.26667,-299880,-55080
2,2,8,0,0,2.26667,-299880,-55080
2,2,9,0,0,2.26667,-299880,-55080
2,2,10,0,0,2.26667,-299880,-55080
2,2,11,0,0,2.26667,-299880,-55080
2,2,12,0,0,2.26667,-299880,-55080
2,2,13,0,0,2.26667,-299880,-55080
2,2,14,0,0,2.06954,-273801,-50289.9
2,3,1,0,0,2.26667,-299880,-55080
2,3,2,0,0,2.26667,-299880,-55080
2,3,3,0,0,2.26667,-299880,-55080
2,3,4,0,0,2.26667,-299880,-55080
2,3,5,0,0,2.26667,-299880,-55080
2,3,6,0,0,2.26667,-299880,-55080
2,3,7,0,0,2.26667,-299880,-55080
2,3,8,0,0,2.26667,-299880,-55080
2,3,9,0,0,2.26667,-299880,-55080
2,3,10,0,0,2.26667,-299880,-55080
2,3,11,0,0,2.26667,-299880,-55080
2,3,12,0,0,2.26667,-299880,-55080
2,3,13,0,0,2.26667,-299880,-55080
2,3,14,0,0,2.18255,-288752,-53036
2,4,1,0,0,2.26667,-299880,-55080
2,4,2,0,0,2.26667,-299880,-55080
2,4,3,0,0,2.26667,-299880,-55080
2,4,4,0,0,2.26667,-299880,-55080
2,4,5,0,0,2.26667,-299880,-55080
2,4,6,0,0,2.26667,-299880,-55080
2,4,7,0,0,2.26667,-299880,-55080
2,4,8,0,0,2.26667,-299880,-55080
2,4,9,0,0,2.26667,-299880,-55080
2,4,10,0,0,2.26667,-299880,-55080
2,4,11,0,0,2.26667,-299880,-55080
2,4,12,0,0,2.26667,-299880,-55080
2,4,13,0,0,2.26667,-299880,-55080
2,4,14,0,0,2.24771,-297372,-54619.3
2,4,15,0,0,0.0217881,-2882.57,-529.452
2,5,1,0,0,2.26667,-299880,-55080
2,5,2,0,0,2.26667,-299880,-55080
2,5,3,0,0,2.26667,-299880,-55080
2,5,4,0,0,2.26667,-299880,-55080
2,5,5,0,0,2.26667,-299880,-55080
2,5,6,0,0,2.26667,-299880,-55080
2,5,7,0,0,2.26667,-299880,-55080
2,5,8,0,0,2.26667,-299880,-55080
2,5,9,0,0,2.26667,-299880,-55080
2,5,10,0,0,2.26667,-299880,-55080
2,5,11,0,0,2.26667,-299880,-55080
2,5,12,0,0,2.26667,-299880,-55080
2,5,13,0,0,2.26667,-299880,-55080
2,5,14,0,0,2.2635,-299461,-55003
2,5,15,0,0,0.0577924,-7645.93,-1404.35
2,6,1,0,0,2.26667,-299880,-55080
2,6,2,0,0,2.26667,-299880,-55080
2,6,3,0,0,2.26667,-299880,-55080
2,6,4,0,0,2.26667,-299880,-55080
2,6,5,0,0,2.26667,-299880,-55080
2,6,6,0,0,2.26667,-299880,-55080
2,6,7,0,0,2.26667,-299880,-55080
2,6,8,0,0,2.26667,-299880,-55080
2,6,9,0,0,2.26667,-299880,-55080
2,6,10,0,0,2.26667,-299880,-55080
2,6,11,0,0,2.26667,-299880,-55080
2,6,12,0,0,2.26667,-299880,-55080
2,6,13,0,0,2.26667,-299880,-55080
2,6,14,0,0,2.26667,-299880,-55080
2,6,15,0,0,0.0884411,-11700.8,-2149.12
2,7,1,0,0,2.26667,-299880,-55080
2,7,2,0,0,2.26667,-299880,-55080
2,7,3,0,0,2.26667,-299880,-55080
2,7,4,0,0,2.26667,-299880,-55080
2,7,5,0,0,2.26667,-299880,-55080
2,7,6,0,0,2.26667,-299880,-55080
2,7,7,0,0,2.26667,-299880,-55080
2,7,8,0,0,2.26667,-299880,-55080
2,7,9,0,0,2.26667,-299880,-55080
2,7,10,0,0,2.26667,-299880,-55080
2,7,11,0,0,2.26667,-299880,-55080
2,7,12,0,0,2.26667,-299880,-55080
2,7,13,0,0,2.26667,-299880,-55080
2,7,14,0,0,2.26223,-299293,-54972.2
2,7,15,0,0,0.0422527,-5590.03,-1026.74
2,8,1,0,0,2.26667,-299880,-55080
2,8,2,0,0,2.26667,-299880,-55080
2,8,3,0,0,2.26667,-299880,-55080
2,8,4,0,0,2.26667,-299880,-55080
2,8,5,0,0,2.26667,-299880,-55080
2,8,6,0,0,2.26667,-299880,-55080
2,8,7,0,0,2.26667,-299880,-55080
2,8,8,0,0,2.26667,-299880,-55080
2,8,9,0,0,2.26667,-299880,-55080
2,8,10,0,0,2.26667,-299880,-55080
2,8,11,0,0,2.26667,-299880,-55080
2,8,12,0,0,2.26667,-299880,-55080
2,8,13,0,0,2.26667,-299880,-55080
2,8,14,0,0,2.17109,-287235,-52757.4
2,9,1,0,0,2.26667,-299880,-55080
2,9,2,0,0,2.26667,-299880,-55080
2,9,3,0,0,2.26667,-299880,-55080
2,9,4,0,0,2.26667,-299880,-55080
2,9,5,0,0,2.26667,-299880,-55080
2,9,6,0,0,2.26667,-299880,-55080
2,9,7,0,0,2.26667,-299880,-55080
2,9,8,0,0,2.26667,-299880,-55080
2,9,9,0,0,2.26667,-299880,-55080
2,9,10,0,0,2.26667,-299880,-55080
2,9,11,0,0,2.26667,-299880,-55080
2,9,12,0,0,2.26667,-299880,-55080
2,9,13,0,0,2.26667,-299880,-55080
2,9,14,0,0,2.1563,-285279,-52398.1
2,10,1,0,0,2.26667,-299880,-55080
2,10,2,0,0,2.26667,-299880,-55080
2,10,3,0,0,2.26667,-299880,-55080
2,10,4,0,0,2.26667,-299880,-55080
2,10,5,0,0,2.26667,-299880,-55080
2,10,6,0,0,2.26667,-299880,-55080
2,10,7,0,0,2.26667,-299880,-55080
2,10,8,0,0,2.26667,-299880,-55080
2,10,9,0,0,2.26667,-299880,-55080
2,10,10,0,0,2.26667,-299880,-55080
2,10,11,0,0,2.26667,-299880,-55080
2,10,12,0,0,2.26667,-299880,-55080
2,10,13,0,0,2.26667,-299880,-55080
2,10,14,0,0,2.17502,-287756,-52853.1
2,11,1,0,0,2.26667,-299880,-55080
2,11,2,0,0,2.26667,-299880,-55080
2,11,3,0,0,2.26667,-299880,-55080
2,11,4,0,0,2.26667,-299880,-55080
2,11,5,0,0,2.26667,-299880,-55080
2,11,6,0,0,2.26667,-299880,-55080
2,11,7,0,0,2.26667,-299880,-55080
2,11,8,0,0,2.26667,-299880,-55080
2,11,9,0,0,2.26667,-299880,-55080
2,11,10,0,0,2.26667,-299880,-55080
2,11,11,0,0,2.26667,-299880,-55080
2,11,12,0,0,2.26667,-299880,-55080
2,11,13,0,0,2.26667,-299880,-55080
2,11,14,0,0,2.2233,-294142,-54026.1
2,12,1,0,0,2.26667,-299880,-55080
2,12,2,0,0,2.26667,-299880,-55080
2,12,3,0,0,2.26667,-299880,-55080
2,12,4,0,0,2.26667,-299880,-55080
2,12,5,0,0,2.26667,-299880,-55080
2,12,6,0,0,2.26667,-299880,-55080
2,12,7,0,0,2.26667,-299880,-55080
2,12,8,0,0,2.26667,-299880,-55080
2,12,9,0,0,2.26667,-299880,-55080
2,12,10,0,0,2.26667,-299880,-55080
2,12,11,0,0,2.26667,-299880,-55080
2,12,12,0,0,2.26667,-299880,-55080
2,12,13,0,0,2.26667,-299880,-55080
2,12,14,0,0,2.26457,-299602,-55029
2,12,15,0,0,0.0344473,-4557.38,-837.069
2,13,1,0,0,2.26667,-299880,-55080
2,13,2,0,0,2.26667,-299880,-55080
2,13,3,0,0,2.26667,-299880,-55080
2,13,4,0,0,2.26667,-299880,-55080
2,13,5,0,0,2.26667,-299880,-55080
2,13,6,0,0,2.26667,-299880,-55080
2,13,7,0,0,2.26667,-299880,-55080
2,13,8,0,0,2.26667,-299880,-55080
2,13,9,0,0,2.26667,-299880,-55080
2,13,10,0,0,2.26667,-299880,-55080
2,13,11,0,0,2.26667,-299880,-55080
2,13,12,0,0,2.26667,-299880,-55080
2,13,13,0,0,2.26667,-299880,-55080
2,13,14,0,0,2.26667,-299880,-55080
2,13,15,0,0,0.113456,-15010.2,-2756.98
2,14,1,0,0,2.26667,-299880,-55080
2,14,2,0,0,2.26667,-299880,-55080
2,14,3,0,0,2.26667,-299880,-55080
2,14,4,0,0,2.26667,-299880,-55080
2,14,5,0,0,2.26667,-299880,-55080
2,14,6,0,0,2.26667,-299880,-55080
2,14,7,0,0,2.26667,-299880,-55080
2,14,8,0,0,2.26667,-299880,-55080
2,14,9,0,0,2.26667,-299880,-55080
2,14,10,0,0,2.26667,-299880,-55080
2,14,11,0,0,2.26667,-299880,-55080
2,14,12,0,0,2.26667,-299880,-55080
2,14,13,0,0,2.26667,-299880,-55080
2,14,14,0,0,2.26667,-299880,-55080
2,14,15,0,0,0.192922,-25523.6,-4688.01
2,15,1,0,0,2.26667,-299880,-55080
2,15,2,0,0,2.26667,-299880,-55080
2,15,3,0,0,2.26667,-299880,-55080
2,15,4,0,0,2.26667,-299880,-55080
2,15,5,0,0,2.26667,-299880,-55080
2,15,6,0,0,2.26667,-299880,-55080
2,15,7,0,0,2.26667,-299880,-55080
2,15,8,0,0,2.26667,-299880,-55080
2,15,9,0,0,2.26667,-299880,-55080
2,15,10,0,0,2.26667,-299880,-55080
2,15,11,0,0,2.26667,-299880,-55080
2,15,12,0,0,2.26667,-299880,-55080
2,15,13,0,0,2.26667,-299880,-55080
2,15,14,0,0,2.26667,-299880,-55080
2,15,15,0,0,0.266825,-35301,-6483.86
2,16,1,0,0,2.26667,-299880,-55080
2,16,2,0,0,2.26667,-299880,-55080
2,16,3,0,0,2.26667,-299880,-55080
2,16,4,0,0,2.26667,-299880,-55080
2,16,5,0,0,2.26667,-299880,-55080
2,16,6,0,0,2.26667,-299880,-55080
2,16,7,0,0,2.26667,-299880,-55080
2,16,8,0,0,2.26667,-299880,-55080
2,16,9,0,0,2.26667,-299880,-55080
2,16,10,0,0,2.26667,-299880,-55080
2,16,11,0,0,2.26667,-299880,-55080
2,16,12,0,0,2.26667,-299880,-55080
2,16,13,0,0,2.26667,-299880,-55080
2,16,14,0,0,2.26667,-299880,-55080
2,16,15,0,0,0.339106,-44863.7,-8240.27
2,17,1,0,0,2.26667,-299880,-55080
2,17,2,0,0,2.26667,-299880,-55080
2,17,3,0,0,2.26667,-299880,-55080
2,17,4,0,0,2.26667,-299880,-55080
2,17,5,0,0,2.26667,-299880,-55080
2,17,6,0,0,2.26667,-299880,-55080
2,17,7,0,0,2.26667,-299880,-55080
2,17,8,0,0,2.26667,-299880,-55080
2,17,9,0,0,2.26667,-299880,-55080
2,17,10,0,0,2.26667,-299880,-55080
2,17,11,0,0,2.26667,-299880,-55080
2,17,12,0,0,2.26667,-299880,-55080
2,17,13,0,0,2.26667,-299880,-55080
2,17,14,0,0,2.26667,-299880,-55080
2,17,15,0,0,0.408902,-54097.8,-9936.32
2,18,1,0,0,2.26667,-299880,-55080
2,18,2,0,0,2.26667,-299880,-55080
2,18,3,0,0,2.26667,-299880,-55080
2,18,4,0,0,2.26667,-299880,-55080
2,18,5,0,0,2.26667,-299880,-55080
2,18,6,0,0,2.26667,-299880,-55080
2,18,7,0,0,2.26667,-299880,-55080
2,18,8,0,0,2.26667,-299880,-55080
2,18,9,0,0,2.26667,-299880,-55080
2,18,10,0,0,2.26667,-299880,-55080
2,18,11,0,0,2.26667,-299880,-55080
2,18,12,0,0,2.26667,-299880,-55080
2,18,13,0,0,2.26667,-299880,-55080
2,18,14,0,0,2.26667,-299880,-55080
2,18,15,0,0,0.449573,-59478.6,-10924.6
2,19,1,0,0,2.26667,-299880,-55080
2,19,2,0,0,2.26667,-299880,-55080
2,19,3,0,0,2.26667,-299880,-55080
2,19,4,0,0,2.26667,-299880,-55080
2,19,5,0,0,2.26667,-299880,-55080
2,19,6,0,0,2.26667,-299880,-55080
2,19,7,0,0,2.26667,-299880,-55080
2,19,8,0,0,2.26667,-299880,-55080
2,19,9,0,0,2.26667,-299880,-55080
2,19,10,0,0,2.26667,-299880,-55080
2,19,11,0,0,2.26667,-299880,-55080
2,19,12,0,0,2.26667,-299880,-55080
2,19,13,0,0,2.26667,-299880,-55080
2,19,14,0,0,2.26667,-299880,-55080
2,19,15,0,0,0.467452,-61844,-11359.1
2,20,1,0,0,2.26667,-299880,-55080
2,20,2,0,0,2.26667,-299880,-55080
2,20,3,0,0,2.26667,-299880,-55080
2,20,4,0,0,2.26667,-299880,-55080
2,20,5,0,0,2.26667,-299880,-55080
2,20,6,0,0,2.26667,-299880,-55080
2,20,7,0,0,2.26667,-299880,-55080
2,20,8,0,0,2.26667,-299880,-55080
2,20,9,0,0,2.26667,-299880,-55080
2,20,10,0,0,2.26667,-299880,-55080
2,20,11,0,0,2.26667,-299880,-55080
2,20,12,0,0,2.26667,-299880,-55080
2,20,13,0,0,2.26667,-299880,-55080
2,20,14,0,0,2.26667,-299880,-55080
2,20,15,0,0,0.488644,-64647.6,-11874.1
2,21,1,0,0,2.26667,-299880,-55080
2,21,2,0,0,2.26667,-299880,-55080
2,21,3,0,0,2.26667,-299880,-55080
2,21,4,0,0,2.26667,-299880,-55080
2,21,5,0,0,2.26667,-299880,-55080
2,21,6,0,0,2.26667,-299880,-55080
2,21,7,0,0,2.26667,-299880,-55080
2,21,8,0,0,2.26667,-299880,-55080
2,21,9,0,0,2.26667,-299880,-55080
2,21,10,0,0,2.26667,-299880,-55080
2,21,11,0,0,2.26667,-299880,-55080
2,21,12,0,0,2.26667,-299880,-55080
2,21,13,0,0,2.26667,-299880,-55080
2,21,14,0,0,2.26667,-299880,-55080
2,21,15,0,0,0.521653,-69014.7,-12676.2
2,22,1,0,0,2.26667,-299880,-55080
2,22,2,0,0,2.26667,-299880,-55080
2,22,3,0,0,2.26667,-299880,-55080
2,22,4,0,0,2.26667,-299880,-55080
